Channel,Watch time,Stream time,Peak viewers,Average viewers,Followers Prev Yr,Followers,Followers gained,Partnered,Mature,Mean weekly watch hours,Mean weekly stream hours,Followers / 100000,1 / Average viewers,ln(Followers),ln(Average viewers),ln(Mean weekly watch hours),ln(Mean weekly stream hours)
grafo,184448220,163335,6145,1129,568307,584626,16319,1,0,59118.019230769234,52.35096153846154,5.84626,0.0008857395925597874,13.278727605524907,7.029087564149662,10.987291050845128,3.957970304644743
Slayproxx,184405605,148725,3628,1240,57381,71596,14215,1,0,59104.36057692308,47.66826923076923,0.71596,0.0008064516129032258,11.17879448546639,7.122866658599083,10.987059983699819,3.8642659612525785
Silithur,183692835,134805,15827,1362,553978,592761,38783,1,0,58875.908653846156,43.20673076923077,5.92761,0.0007342143906020558,13.292546561326107,7.216709486709457,10.983187264810597,3.7659962879570554
elBokeron,183460005,87330,34702,2100,329780,476178,146398,1,0,58801.283653846156,27.990384615384617,4.76178,0.0004761904761904762,13.073547012891671,7.649692623711514,10.981918964496153,3.3318610446042505
follentass,183289710,102690,29319,1784,317066,331842,14776,1,1,58746.70192307692,32.91346153846154,3.31842,0.0005605381165919282,12.712414231006102,7.486613313139955,10.980990292951097,3.493881739388813
VELLOSO,183025515,491430,1395,372,130764,164058,33294,1,0,58662.02403846154,157.5096153846154,1.64058,0.002688172043010753,12.007975302820482,5.918893854273146,10.979547846512741,5.059486506463259
Smzinho,182809080,116505,5845,1569,873029,1041901,168872,1,1,58592.653846153844,37.34134615384615,10.41901,0.0006373486297004461,13.856557487184823,7.358193752733032,10.978364606719623,3.6201011887183294
AUslots,182705220,325185,1891,561,54023,57047,3024,0,1,58559.36538461538,104.22596153846153,0.57047,0.0017825311942959,10.9516307684562,6.329720905522696,10.977796311565124,4.646561249327198
NEEXcsgo,182307270,131610,8994,1385,175294,249969,74675,1,0,58431.817307692305,42.18269230769231,2.49969,0.0007220216606498195,12.429092189155748,7.233455418621439,10.975615837370007,3.7420100020248412
ì‰ë¦¬ (kss7749),182176170,106875,10053,1704,190348,192694,2346,1,0,58389.79807692308,34.25480769230769,1.92694,0.0005868544600938967,12.16885871743613,7.440733707389261,10.974896463092517,3.5338269254355335
delegarp,182015535,119520,32009,1522,211751,466584,254833,1,0,58338.3125,38.30769230769231,4.66584,0.000657030223390276,13.053193347368586,7.3277805384216315,10.974014317737685,3.645650719563116
Mortdog,181897830,46050,14182,3950,201339,260994,59655,1,0,58300.58653846154,14.759615384615385,2.60994,0.00025316455696202533,12.472252697534843,8.281470857895167,10.973367432981998,2.691894760879925
Dunduk,181663920,79110,19612,2296,114242,131985,17743,1,0,58225.61538461538,25.35576923076923,1.31985,0.00043554006968641115,11.790443558747771,7.738923757439457,10.972080663775529,3.233006287211914
Silvervale,181131825,49050,18115,3693,399220,479851,80631,1,0,58055.07211538462,15.721153846153847,4.79851,0.00027078256160303275,13.081230918028181,8.214194414852564,10.969147358251096,2.755007184189981
Sintica,180940035,113175,5800,1598,303611,319312,15701,1,1,57993.60096153846,36.27403846153846,3.19312,0.0006257822277847309,12.673923960207766,7.37650812632622,10.96808795519261,3.5911022915006314
RanbooLive,180517740,23625,55612,7641,4436197,4470111,33914,1,0,57858.25,7.572115384615385,44.70111,0.00013087292239235702,15.312923798496202,8.941283763647567,10.965751332652745,2.0244724715584157
XenosysVex,180433995,118635,9867,1520,123582,142653,19071,1,0,57831.408653846156,38.02403846153846,1.42653,0.0006578947368421052,11.868170386914725,7.326465613840322,10.965287309386573,3.6382185508180993
Sweatcicle,180211410,106095,77934,1698,371440,430771,59331,1,1,57760.067307692305,34.00480769230769,4.30771,0.0005889281507656066,12.973331905378263,7.437206366871292,10.96405293886541,3.526501917334672
ë©€ëŸ­í‚¹ (sizer0346),180201345,193920,4227,929,26917,28413,1496,1,0,57756.841346153844,62.15384615384615,0.28413,0.001076426264800861,10.254602065894211,6.834108738813838,10.963997086236096,4.129612701059559
CaptainMyko,180088635,186150,6222,967,52241,67606,15365,1,0,57720.716346153844,59.66346153846154,0.67606,0.001034126163391934,11.121452015488801,6.874198495453294,10.963371423520321,4.088719798497335
PsheroTV,179983710,181860,10407,989,285815,313753,27938,1,0,57687.08653846154,58.28846153846154,3.13753,0.0010111223458038423,12.656361331135406,6.8966943316227125,10.962788623955584,4.065404158476376
rachaxp7,179969040,81615,16323,2205,157232,279013,121781,0,0,57682.38461538462,26.158653846153847,2.79013,0.00045351473922902497,12.539013654700069,7.6984827878809465,10.96270711325726,3.2641800667846073
chilevisioncl,179765400,49680,28919,3618,135,102050,101915,0,0,57617.11538461538,15.923076923076923,1.0205,0.0002763957987838585,11.53321816823799,8.193676665955241,10.96157494464003,2.7677694358038325
ê°œë³µì–´ (dogswellfish),179539410,206430,8065,869,225115,230585,5470,1,0,57544.682692307695,66.16346153846153,2.30585,0.0011507479861910242,12.348374836999755,6.767343125265392,10.960317015308107,4.192128370061107
ElGlogloking,179518515,85140,15382,2108,115758,282903,167145,1,1,57537.98557692308,27.28846153846154,2.82903,0.0004743833017077799,12.552859361687302,7.653494909661253,10.96020062740204,3.3064639585786155
Mictia00,179385075,154365,13944,1162,303325,555129,251804,1,0,57495.216346153844,49.47596153846154,5.55129,0.0008605851979345956,13.22695579815277,7.057897937411856,10.959457029344698,3.9014869261347735
ibabyrainbow,179302455,98655,4049,1817,696820,714794,17974,1,0,57468.73557692308,31.620192307692307,7.14794,0.000550357732526142,13.47974966827583,7.504942068396171,10.958996349814182,3.453795913600033
Vader,179164605,135270,3974,1324,451797,462146,10349,1,0,57424.55288461538,43.35576923076923,4.62146,0.0007552870090634441,13.04363613745694,7.188412736496954,10.958227241451505,3.7694397792797116
Euriece,179118330,114420,10725,1565,314262,336408,22146,1,0,57409.721153846156,36.67307692307692,3.36408,0.0006389776357827476,12.726079988011003,7.355641102974253,10.95796892604914,3.6020428870189916
Mmorpg,179040015,165075,4385,1084,255948,267681,11733,1,0,57384.620192307695,52.90865384615385,2.67681,0.0009225092250922509,12.497551252017617,6.988413181999592,10.957531605504519,3.968566914259244
samueletienne,179018010,47220,26755,3791,600673,654325,53652,1,0,57377.567307692305,15.134615384615385,6.54325,0.0002637826431020839,13.391359448900628,8.240385115516334,10.95740869246534,2.716984529835976
PROD,178998240,59970,20198,2984,637278,719484,82206,1,0,57371.230769230766,19.221153846153847,7.19484,0.0003351206434316354,13.486289567397254,8.001019961323651,10.957298250550927,2.956011435359027
rezonfn,178908300,88005,33909,2032,574079,806312,232233,1,0,57342.403846153844,28.20673076923077,8.06312,0.0004921259842519685,13.600226043360331,7.616775808698373,10.956795661233095,3.339560629224542
IamCristinini,178785300,86565,62034,2065,3160899,3221687,60788,1,0,57302.980769230766,27.745192307692307,32.21687,0.00048426150121065375,14.985415693369548,7.632885505395133,10.95610792175524,3.3230625750096485
Trick2g,178636650,141225,12484,1264,1525694,1533419,7725,1,1,57255.33653846154,45.26442307692308,15.33419,0.0007911392405063291,14.243010440795786,7.142036574706803,10.955276131717888,3.812521361389935
BOOMBURAPA,178268565,81285,19572,2193,100309,126424,26115,1,0,57137.36057692308,26.052884615384617,1.26424,0.00045599635202918376,11.74739661608894,7.693025748417888,10.953213482504415,3.2601284958647962
ê°•ì†Œì—° (rkdthdus930),178256835,112275,12808,1587,129178,140631,11453,1,0,57133.60096153846,35.98557692307692,1.40631,0.000630119722747322,11.853894717697292,7.369600720526409,10.953147680741038,3.5831182171524105
AgenteMaxo,178236855,98445,18947,1810,1117781,1298655,180874,1,0,57127.19711538462,31.552884615384617,12.98655,0.0005524861878453039,14.076839671463205,7.501082124259871,10.953035588995341,3.451665014772405
Rainbow6BR,178149525,56955,28252,3128,570150,603380,33230,1,0,57099.206730769234,18.254807692307693,6.0338,0.00031969309462915604,13.31030245964899,8.048149101665201,10.952545502916587,2.9044284805304845
rubenmartinweb,177888180,48855,15474,3641,158547,173585,15038,1,0,57015.442307692305,15.658653846153847,1.73585,0.00027464982147761604,12.06442267194526,8.200013648175434,10.951077427803932,2.7510237255749157
Arteezy,177763785,13065,24213,13606,725213,771309,46096,1,1,56975.57211538462,4.1875,7.71309,0.00007349698662354843,13.555844350465447,9.518266150905006,10.950377895579654,1.4321038971511848
aypierre,177686865,55950,13611,3176,397225,470053,72828,1,0,56950.918269230766,17.932692307692307,4.70053,0.00031486146095717883,13.060600733286085,8.063377822367027,10.949945092875815,2.886625432936543
Albralelie,177284790,177015,13737,1001,594918,617162,22244,1,0,56822.04807692308,56.73557692307692,6.17162,0.000999000999000999,13.332886829202433,6.90875477931522,10.94767969975898,4.038401472924431
DolphinChemist,176850435,142380,3919,1242,61604,66982,5378,1,0,56682.831730769234,45.63461538461539,0.66982,0.0008051529790660225,11.112179205562004,7.124478262493424,10.94522665252083,3.8206665378543363
Bugs,176749740,119850,9857,1474,144382,195751,51369,1,0,56650.557692307695,38.41346153846154,1.95751,0.0006784260515603799,12.184598722396833,7.295735072749282,10.944657110932104,3.6484079590590026
PlayOverwatch,176472135,18885,54636,9344,558095,700417,142322,1,0,56561.581730769234,6.052884615384615,7.00417,0.00010702054794520547,13.459431150943937,9.142489705068009,10.943085265716364,1.8005349543430291
Quackity,176402250,5610,156705,31444,5339429,6325133,985704,1,0,56539.182692307695,1.7980769230769231,63.25133,0.00003180256964762753,15.660041620024764,10.355963464913646,10.942689175754133,0.586717717713214
VALORANT_fr,176331900,61230,18907,2879,114977,183746,68769,1,0,56516.63461538462,19.625,1.83746,0.0003473428273706148,12.121309648130659,7.965198290612176,10.942290291773476,2.976804263668472
AriGameplays,175993875,35715,109321,4927,5395757,6820911,1425154,1,0,56408.293269230766,11.447115384615385,68.20911,0.00020296326364927948,15.735503598611546,8.502485562543963,10.940371470456961,2.4377377667855447
MurderCrumpet,175840305,108435,4220,1621,93886,102223,8337,1,1,56359.07211538462,34.75480769230769,1.02223,0.0006169031462060457,11.53491198035571,7.390798521735676,10.939498502345945,3.548317913298979
Kamito_JP,175805325,46485,24325,3782,146073,259294,113221,1,0,56347.86057692308,14.899038461538462,2.59294,0.00026441036488630354,12.46571783203806,8.238008249218403,10.939299552055475,2.7012966780864303
Lobanjicaa,175733235,83850,8872,2095,454512,516892,62380,1,0,56324.754807692305,26.875,5.16892,0.00047732696897374703,13.155589234182955,7.647308832356238,10.938889412120838,3.2911964864478267
uhSnow,175526220,89760,10901,1955,241677,253240,11563,1,1,56258.403846153844,28.76923076923077,2.5324,0.0005115089514066496,12.442092934658064,7.578145472419466,10.937710710616745,3.359306439952995
mistercop,175479345,264990,5239,662,40346,53528,13182,1,0,56243.379807692305,84.9326923076923,0.53528,0.0015105740181268882,10.887960160462653,6.495265555937008,10.937443620832692,4.44185908760376
åœ‹æ¿¤ (taaaao),175262100,166980,7462,1049,82154,112288,30134,1,0,56173.75,53.51923076923077,1.12288,0.0009532888465204957,11.628822278382941,6.955592608396297,10.936204844914542,3.9800410429444635
StankRat_,175226115,164430,3827,1065,67633,186575,118942,1,1,56162.216346153844,52.70192307692308,1.86575,0.0009389671361502347,12.136588581999588,6.970730078143525,10.935999502774143,3.964651945904744
DoktorFroid,174890505,53925,19575,3243,234129,249505,15376,1,0,56054.64903846154,17.283653846153847,2.49505,0.0003083564600678384,12.42723423405307,8.084254106307318,10.934082369546982,2.849761190453829
mount,174722130,117615,25020,1485,821996,960965,138969,1,0,56000.682692307695,37.69711538461539,9.60965,0.0006734006734006734,13.77569326689377,7.3031700512368,10.933119160577043,3.629583576529604
Rengawr,174696375,118230,45933,1477,109185,141070,31885,1,0,55992.42788461538,37.89423076923077,1.4107,0.0006770480704129993,11.857011500068548,7.29776828253138,10.932971744228578,3.634798878053631
MacieJay,174496800,131940,4921,1322,1051294,1093377,42083,1,0,55928.46153846154,42.28846153846154,10.93377,0.0007564296520423601,13.904781629919066,7.186901020411631,10.9318286805262,3.7445142719733338
xChocoBars,174445695,96510,38965,1807,961808,982442,20634,1,0,55912.081730769234,30.932692307692307,9.82442,0.0005534034311012728,13.797796587904152,7.499423290592229,10.931535766930994,3.4318136280976534
JASONR,174180330,167925,22632,1037,874762,884468,9706,1,0,55827.028846153844,53.82211538461539,8.84468,0.0009643201542912247,13.692741613295519,6.9440872082295275,10.930013419015346,3.9856844493315373
OLESYALIBERMAN,173763915,145335,4608,1195,384428,840418,455990,1,0,55693.5625,46.58173076923077,8.40418,0.0008368200836820083,13.641654666095816,7.085901464365611,10.927619844729843,3.841208420683686
PAGO3,173584860,112680,24843,1540,724221,768192,43971,1,0,55636.17307692308,36.11538461538461,7.68192,0.0006493506493506494,13.551794980885017,7.3395376954076745,10.926588863602243,3.586718941186781
cameliaaa92,173499450,71010,72957,2443,270044,499107,229063,1,0,55608.79807692308,22.759615384615383,4.99107,0.00040933278755628325,13.12057578060479,7.8009820712577405,10.926096706513817,3.1249877103726114
è‰¾æ€¡ (irissiri129),173199210,122745,10198,1411,74501,253599,179098,1,0,55512.567307692305,39.34134615384615,2.53599,0.0007087172218284905,12.443509558319768,7.2520539518528135,10.924364712077754,3.6722760308260636
Tigz,173144340,145845,7333,1187,103913,137639,33726,1,0,55494.980769230766,46.74519230769231,1.37639,0.0008424599831508003,11.832389594555178,7.079184394609668,10.924047859054454,3.844711412108339
Odablock,173139645,52170,9371,3318,271888,302551,30663,1,0,55493.47596153846,16.721153846153847,3.02551,0.0003013863773357444,12.620005137283808,8.10711747075039,10.924020742582405,2.8166746152129103
Werlyb,173123850,59865,10742,2891,738135,778322,40187,1,0,55488.41346153846,19.1875,7.78322,0.0003459010722933241,13.564895599283176,7.969357742016346,10.923929511481008,2.954259025347416
CRREAM,172950300,130005,2694,1330,180544,183054,2510,1,0,55432.78846153846,41.66826923076923,1.83054,0.0007518796992481203,12.11753647026265,7.1929342212158,10.922926547147796,3.729739909433027
GeneraL_HS_,172829730,160560,2732,1076,111595,128338,16743,1,0,55394.144230769234,51.46153846153846,1.28338,0.0009293680297397769,11.762422687577034,6.98100574072173,10.922229167343147,3.9408347026666917
GrandPooBear,172540350,139530,12951,1236,301525,315956,14431,1,0,55301.394230769234,44.72115384615385,3.15956,0.0008090614886731392,12.663358242367861,7.119635638017636,10.920553399322248,3.800446630082724
KendineMuzisyen,172468320,15075,71983,11440,2491202,2591600,100398,1,0,55278.307692307695,4.831730769230769,25.916,0.00008741258741258741,14.767786003557939,9.344871264933788,10.920135844592123,1.5752047407918581
elwycco,172440135,49170,9485,3507,220147,238123,17976,1,0,55269.27403846154,15.759615384615385,2.38123,0.00028514399771884804,12.3805426258777,8.162516250140179,10.919972409920376,2.757450679602457
Pelicanger,172188180,68010,42706,2531,351393,847218,495825,1,0,55188.519230769234,21.798076923076923,8.47218,0.0003951007506914263,13.649713319502554,7.836369760545124,10.918510225683486,3.0818217513661565
æ®ºæ¢— (xargon0731),172083480,138180,5468,1245,322214,324448,2234,1,0,55154.96153846154,44.28846153846154,3.24448,0.0008032128514056225,12.689880555752307,7.126890808898808,10.917901985067758,3.790724181239258
CR_VanilLa,171618585,65550,10774,2618,66272,193532,127260,1,0,55005.956730769234,21.009615384615383,1.93532,0.0003819709702062643,12.173198152456091,7.870165946469845,10.915196762545936,3.044980208388318
Tealzlol,171589950,125955,5759,1362,97274,109030,11756,1,0,54996.778846153844,40.37019230769231,1.0903,0.0007342143906020558,11.599378352700427,7.216709486709457,10.915029896065962,3.698091698482245
Dashy,171565170,86700,18869,1978,307479,372527,65048,1,0,54988.83653846154,27.78846153846154,3.72527,0.0005055611729019212,12.828064797396445,7.589841512182657,10.914885471585027,3.3246208819651053
Lysium,171564390,120330,8398,1425,279912,296008,16096,1,0,54988.58653846154,38.56730769230769,2.96008,0.0007017543859649122,12.598141759968001,7.261927092702751,10.914880925197359,3.6524049666286804
EvaLangwin,171501540,161535,7758,1061,52489,106016,53527,1,0,54968.442307692305,51.77403846153846,1.06016,0.000942507068803016,11.571345305099623,6.966967138613983,10.91451452331826,3.946888835627563
